FilmID,PersonID,RoleID
327,1809,52
327,1810,57
327,1811,54
327,1812,54
327,5789,55
328,1792,58
328,1793,54
328,1794,52
328,1794,56
328,1795,56
328,1796,56
328,1797,55
328,1798,55
328,1799,55
328,3517,56
328,20488,57
329,1800,52
329,1801,52
329,1801,56
329,1802,55
329,1803,55
329,1804,55
329,1805,57
329,1806,58
330,1813,52
331,1814,52
331,1815,55
331,1816,55
331,1817,55
331,1818,55
332,1702,52
333,1819,52
333,1820,56
333,1822,55
333,1823,55
333,1825,55
333,1827,55
333,1828,55
333,1831,58
333,1832,58
333,1836,57
333,1838,54
334,1821,54
334,1824,57
334,1826,52
334,1829,56
334,1830,58
334,1833,55
334,1834,55
334,1835,55
334,1837,55
334,1839,55
335,1845,58
335,1847,56
335,1849,56
335,1850,52
335,1850,56
335,1852,55
335,1854,55
335,1856,55
335,1857,55
335,1859,55
335,24285,57
336,1815,55
336,1840,52
336,1840,56
336,1841,56
336,1842,56
336,1843,56
336,1844,55
336,1846,55
336,1848,55
336,1851,55
336,1853,54
336,1855,54
336,1858,57
336,1860,58
337,1845,58
337,1847,56
337,1850,52
337,1854,55
337,1857,55
337,1861,56
337,1862,57
337,1863,55
337,1864,55
337,1865,55
338,1845,58
338,1847,56
338,1849,56
338,1850,52
338,1850,56
338,1852,55
338,1854,55
338,1856,55
338,1857,55
338,1859,55
338,24285,57
339,1866,58
339,1867,56
339,1868,52
339,1868,54
339,1869,57
339,1870,54
339,1871,55
339,1872,55
340,703,52
340,703,54
340,703,55
340,703,56
341,1874,52
341,1874,55
341,1874,56
341,1875,56
341,1876,56
341,1877,58
341,1878,58
341,1879,57
341,1880,57
341,1881,55
341,1882,55
341,1883,55
341,1884,55
342,1885,52
342,1885,56
342,1886,55
342,1887,55
342,1888,55
342,1889,55
342,1890,55
342,24286,58
342,24287,58
343,1891,52
343,1892,56
343,1893,56
343,1894,54
343,1895,58
343,1896,55
343,1897,55
343,1898,55
343,1899,55
343,1900,55
345,360,57
345,1822,55
345,1823,55
345,1902,52
345,1903,56
345,1904,56
345,1905,54
345,1906,58
345,1907,55
345,1908,55
345,1909,55
346,1910,52
346,1911,56
346,1912,56
346,1913,54
346,1913,56
346,1914,54
346,1915,54
346,1916,57
346,1917,58
346,1918,55
346,1919,55
346,1920,55
346,1921,55
346,1922,55
347,1818,55
347,1923,52
347,1924,55
347,1925,55
347,1926,55
347,1927,55
348,999,52
348,1928,52
348,1929,57
348,1930,55
348,1931,55
348,1932,55
348,1933,55
348,1934,55
348,2068,56
348,2323,58
348,5687,54
348,9459,56
348,9529,56
348,9530,56
348,9531,56
348,9532,56
348,9533,54
349,1622,52
349,1623,52
349,1936,55
349,1937,55
349,1938,55
349,1939,55
349,1940,55
350,1941,52
350,1942,56
350,1943,56
350,1944,54
350,1944,56
350,1945,57
350,1946,58
350,1947,55
350,1948,55
350,1949,55
350,1950,55
350,1951,55
351,1952,52
351,1952,57
351,1953,52
351,1954,57
352,731,57
352,1955,52
352,1955,56
352,1956,56
352,1957,55
352,1958,55
352,1959,55
352,1960,55
352,1961,55
352,1962,54
352,1963,58
356,1202,57
356,1964,58
356,1965,58
356,1966,52
356,1966,56
356,1967,54
356,1968,54
356,1969,54
356,1970,55
356,1971,55
356,1972,55
356,1973,55
356,1974,55
357,1976,52
357,1976,54
357,1977,56
357,1978,54
357,1979,57
357,1980,58
357,1981,55
357,1982,55
357,1983,55
357,1984,55
357,1985,55
358,350,57
358,1986,52
358,1986,56
358,1987,56
358,1988,54
358,1989,54
358,1990,54
358,1991,58
358,1992,55
358,1993,55
358,1994,55
358,1995,55
358,1996,55
359,1997,52
359,1998,55
360,1999,52
360,1999,54
360,2000,52
360,2000,54
360,2001,56
360,2002,56
360,2003,57
360,2004,55
360,2005,55
360,2006,55
360,2007,55
360,2008,55
361,2009,52
362,2010,52
362,2011,55
362,2012,55
362,2013,55
362,2014,55
362,2015,55
363,2016,52
363,4630,54
363,6631,57
363,24854,54
363,25501,54
364,1676,56
364,1678,54
364,2017,55
364,2018,55
364,2019,55
364,2020,55
364,2021,55
364,2022,52
364,2023,57
364,2024,58
365,2025,52
365,2025,56
365,2026,55
365,24690,55
366,1895,58
366,2027,52
366,2029,56
366,2030,57
366,2031,58
366,2032,58
366,2033,55
366,2034,55
366,2035,55
366,2036,55
366,2037,55
367,2033,55
367,2038,52
367,2039,56
367,2040,55
367,2041,55
367,2042,55
367,2043,55
367,2044,54
367,2045,57
367,2046,57
367,2047,58
368,2039,56
368,2048,52
368,2049,55
368,2049,56
368,2050,56
368,2051,55
368,2052,55
368,2053,55
368,2054,55
369,2055,52
369,24132,55
369,24133,55
369,24134,58
370,2048,52
370,2056,56
370,2057,55
370,2058,55
370,2059,55
370,2060,55
370,2061,55
370,2062,54
370,2063,57
370,2064,58
371,1719,54
371,2065,52
371,2066,52
371,2067,56
371,2068,56
371,2069,55
371,2070,55
371,2071,55
371,2072,55
371,2073,55
371,2074,57
371,2075,57
371,2076,58
372,511,55
372,2067,56
372,2068,56
372,2077,55
372,2078,55
372,2079,55
372,2080,55
372,2081,54
372,24127,57
372,24128,57
372,24239,52
373,2082,52
373,2085,55
373,2087,55
373,2089,55
374,1097,52
374,2083,55
374,2084,55
374,2086,55
374,2088,55
374,2090,55
375,2083,55
375,2084,55
375,2088,55
375,2091,52
376,2092,52
376,9560,55
376,24114,55
377,1814,52
377,1814,54
377,1814,56
377,1817,55
377,1818,55
377,1926,55
377,2097,58
377,2098,57
377,2099,55
377,2099,57
377,2100,55
378,2093,52
378,2093,56
378,2094,55
378,2095,55
378,2096,55
379,1923,52
379,1923,56
379,2101,55
379,2102,55
379,24992,58
380,2103,55
380,2104,55
380,2105,55
380,2106,55
380,2107,55
380,2109,52
380,2109,56
380,2110,54
380,2112,57
380,2113,58
380,2114,58
381,740,55
381,2108,52
381,2108,56
381,2111,56
381,2115,56
381,2116,55
381,2117,55
381,2118,55
381,2119,55
381,2120,54
381,2121,54
381,2122,57
381,2123,58
381,2124,58
382,2125,52
382,2125,54
382,2125,56
382,2126,58
382,2127,55
382,2128,55
382,2129,55
382,2130,55
382,2131,55
383,2132,58
383,2133,57
383,2134,52
383,2135,55
383,2136,55
383,2137,55
383,2138,55
383,2139,55
384,2140,52
384,2140,56
384,2140,58
384,2141,56
384,2142,55
385,2143,52
385,2144,55
385,2145,55
385,2146,55
385,2147,55
385,2148,55
386,1445,58
386,2149,56
386,2150,52
386,2151,54
386,2152,57
386,2153,55
386,2155,55
386,2157,55
386,2158,55
386,2159,55
387,1918,55
387,1918,57
387,2154,52
387,2154,56
387,2156,55
387,2156,56
387,2160,55
387,2161,55
387,2162,55
387,2163,54
387,2164,54
387,2165,57
387,2167,57
388,365,56
388,365,57
388,2166,52
388,2168,56
388,2169,55
388,2170,55
388,2171,55
388,2172,55
388,2173,55
388,2174,58
389,2175,52
389,2176,56
389,2177,56
389,2178,58
389,2179,57
389,2180,54
389,2181,55
389,2182,55
389,2183,55
389,2184,55
389,2185,55
390,2186,52
390,2187,55
390,2188,55
390,2189,55
390,2190,55
390,2191,55
391,509,55
391,2192,52
391,2193,56
391,2194,54
391,2195,57
391,2196,58
391,2197,55
391,2198,55
391,2199,55
391,2200,55
392,2201,52
392,2202,56
392,2203,56
392,2204,54
392,2205,54
392,2206,57
392,2207,58
392,2208,55
392,2209,55
392,2210,55
392,2211,55
392,2212,55
393,2187,55
393,2213,52
393,2214,55
393,2215,55
393,2216,55
393,2217,55
395,2112,57
395,2194,54
395,2218,52
395,2219,56
395,2220,54
395,2221,58
395,2222,55
395,2223,55
395,2224,55
395,2225,55
395,2226,55
396,365,57
396,2227,58
396,2228,52
396,2228,56
396,2229,57
396,2230,54
396,2231,55
396,2232,55
396,2233,55
396,2234,55
396,2235,55
397,2194,54
397,2220,54
397,2221,58
397,2236,52
397,2237,56
397,2238,57
397,2239,55
397,2240,55
397,2241,55
397,2242,55
397,2243,55
398,2244,58
398,2245,56
398,2246,52
398,2246,54
398,2246,56
398,2247,56
398,2248,57
398,2249,54
398,2250,54
398,2251,55
398,2252,55
398,2253,55
398,2254,55
398,2255,55
399,354,57
399,423,54
399,1992,55
399,2256,52
399,2257,52
399,2258,56
399,2259,54
399,2260,55
399,2261,55
399,2262,55
399,2263,55
400,2264,52
400,2265,56
400,2266,56
400,2267,54
400,2267,55
400,2268,57
400,2269,58
400,2270,55
400,2271,55
400,2272,55
400,2273,55
401,1907,55
401,2112,57
401,2274,58
401,2275,56
401,2276,52
401,2277,52
401,2278,52
401,2279,54
401,2280,55
401,2281,55
401,2282,55
401,2283,55
402,2284,52
403,360,57
403,2155,55
403,2184,55
403,2285,58
403,2286,56
403,2287,52
403,2288,54
403,2289,55
403,2290,55
403,2291,55
404,2292,58
404,2293,57
404,2294,57
404,2295,52
404,2296,56
404,2297,54
404,2298,55
404,2299,55
404,2300,55
404,2301,55
404,2302,55
405,2290,55
405,2303,58
405,2304,56
405,2305,52
405,2306,57
405,2307,54
405,2308,55
405,2309,55
405,2310,55
405,2311,55
406,511,55
406,2304,56
406,2306,57
406,2307,54
406,2308,55
406,2312,58
406,2313,56
406,2314,52
406,2315,55
406,2316,55
406,2317,55
407,1816,55
407,2318,52
407,2318,56
408,1819,52
408,2319,52
408,2319,54
408,2319,56
408,2320,56
408,2321,56
408,2322,57
408,2323,58
408,2324,55
408,2325,55
408,2326,55
408,2327,55
408,2328,55
409,2116,55
409,2329,58
409,2330,56
409,2331,56
409,2332,52
409,2332,55
409,2334,57
409,2337,55
409,2338,55
409,2339,55
410,2333,52
410,2335,52
410,2336,56
411,2340,52
411,2341,55
411,2342,55
411,2343,55
411,2344,55
411,2345,55
411,2919,54
412,2280,55
412,2346,52
412,2347,55
413,2348,52
413,2348,55
413,2349,56
413,2350,55
413,2351,55
413,2352,55
413,2353,55
414,2354,58
414,2355,56
414,2356,52
414,2357,55
414,2358,55
414,2359,55
414,2360,55
415,2361,52
415,2363,56
415,2364,57
415,2365,58
415,2367,55
415,2368,55
415,2370,55
415,2372,55
415,2373,55
416,1445,58
416,1894,54
416,2366,56
416,2367,55
416,2369,56
416,2371,52
416,2371,54
416,2374,57
416,2375,55
416,2377,55
416,2379,55
416,2380,55
417,2376,52
417,2378,54
417,2381,55
417,2382,55
418,1815,55
418,1816,55
418,2383,58
418,2384,58
418,2385,58
418,2386,56
418,2387,52
418,2388,54
418,2388,55
418,2388,57
418,2389,57
418,2390,57
418,2391,57
418,2392,55
418,2393,55
419,2396,58
419,2398,56
419,2399,56
419,2402,56
419,2404,52
419,2404,54
419,2407,57
419,2410,55
419,2411,55
419,2412,55
419,2413,55
419,2414,55
420,411,54
420,2394,52
420,2394,56
420,2397,56
420,2400,57
420,2401,58
420,2403,55
420,2405,55
420,2406,55
420,2408,55
420,2409,55
421,2415,52
422,1923,52
422,24682,55
422,24683,55
422,24684,55
422,24685,56
422,24686,54
422,24687,54
423,2417,52
424,2416,52
426,2418,52
426,2418,55
426,2419,55
426,2420,58
427,1250,57
427,1713,52
427,1713,54
427,1713,56
427,1717,56
427,2421,55
427,2422,55
427,2423,55
427,2424,55
427,2425,55
428,494,55
428,495,55
428,497,55
428,899,52
428,899,56
428,2426,55
428,2426,56
428,2427,55
428,2428,54
428,2429,57
428,2430,58
429,2432,52
429,2432,56
429,2439,57
429,2440,58
429,2441,55
429,2442,55
429,2443,55
429,2444,55
429,2445,55
430,285,57
430,1186,52
430,1186,54
430,1186,58
430,2431,58
430,2433,54
430,2434,55
430,2435,55
430,2436,55
430,2437,55
430,2438,55
432,517,55
432,2446,58
432,2447,52
432,2447,56
432,2448,52
432,2448,56
432,2449,57
432,2450,54
432,2451,55
432,2452,55
432,2453,55
432,2454,55
433,794,52
435,1703,52
435,2455,55
436,2456,55
436,2457,55
437,2458,52
437,2458,54
437,2459,55
437,2460,55
437,2461,55
438,2462,52
438,2462,55
438,2462,56
438,2463,55
438,2464,55
438,2465,55
439,2466,52
439,2466,54
440,469,55
440,1712,54
440,2467,52
440,7193,57
440,7448,55
440,25612,56
442,1936,55
442,2471,52
442,2475,52
442,2476,52
442,2478,52
442,2479,52
442,2480,52
442,2485,52
442,2709,55
442,3764,56
442,3767,56
442,3768,56
442,3773,54
442,3777,54
442,3779,55
442,7079,57
443,322,52
443,1936,55
443,2471,52
443,2472,52
443,2473,52
443,2474,52
443,2475,52
443,2476,52
443,2477,52
443,2478,52
443,2479,52
443,2480,52
443,2481,52
443,2482,52
443,2483,52
443,2484,52
443,2485,52
443,2709,55
443,3764,56
443,3767,56
443,3768,56
443,3773,54
443,3773,56
443,3775,56
443,3777,54
443,3777,56
443,3779,55
444,322,52
444,2471,52
444,2472,52
444,2473,52
444,2474,52
444,2475,52
445,2304,54
445,2486,52
445,2487,56
445,2488,56
445,2489,55
445,2490,55
445,2491,55
445,2492,55
445,2493,55
445,2494,57
445,2495,58
446,2496,52
446,2497,54
446,2498,57
446,2499,55
446,2500,55
446,2501,55
447,2502,52
447,2503,56
447,2504,56
447,2505,55
447,2506,55
447,2507,55
447,2508,55
447,2509,55
447,2510,57
447,2511,58
447,2512,58
448,2513,52
448,2513,56
448,2514,55
448,2515,57
448,2516,58
449,2517,52
449,2518,56
449,2519,57
449,2520,58
449,2521,55
449,2522,55
449,2523,55
449,2524,55
449,2525,55
450,551,55
450,2526,52
450,2526,56
450,2527,56
450,2528,56
450,2529,55
450,2530,55
450,2531,55
450,2532,55
450,2533,57
450,2534,58
451,2535,52
451,2536,56
451,2537,54
451,2538,55
452,1402,54
452,1627,55
452,2539,52
452,2540,56
452,2541,56
452,2542,55
452,2543,55
452,2544,55
452,2545,55
452,2598,54
452,2599,54
453,1169,54
453,1170,54
453,2546,52
453,2547,56
453,2548,55
453,2549,55
453,2550,55
453,2551,55
453,2553,55
454,2249,54
454,2250,54
454,2554,52
454,2555,56
454,2556,55
454,2557,55
454,2558,55
454,2559,55
454,2560,55
454,2561,57
454,2562,58
455,2563,52
455,2564,56
455,2565,56
455,2566,55
455,2567,55
455,2568,55
455,2569,55
455,2570,55
455,2571,54
455,2572,57
455,2573,58
456,2569,55
456,2574,52
456,2575,52
456,2576,52
456,2577,54
456,2577,56
456,2578,54
456,2578,56
456,2579,54
456,2579,56
456,2580,54
456,2580,56
456,2581,56
456,2582,55
456,2583,55
456,2584,55
456,2585,55
456,2586,54
456,2587,57
456,2588,57
456,2589,57
456,2590,57
456,2591,58
456,2592,58
456,2593,58
456,2594,58
456,2595,58
456,2600,54
456,2601,54
456,2602,54
457,248,52
457,291,56
457,357,57
457,358,57
457,414,54
457,2596,52
457,2597,55
457,3401,54
458,2603,58
458,2604,56
458,2605,52
458,2606,57
458,2607,54
458,2608,55
458,2609,55
459,1528,52
459,1528,56
459,1530,54
459,1791,55
459,2610,58
459,2611,54
459,2612,55
460,332,57
460,2613,54
460,2614,54
460,2615,58
460,2616,56
460,2617,52
460,2618,55
460,2619,55
461,1094,54
461,1388,55
461,2620,58
461,2621,56
461,2622,56
461,2623,52
461,2624,57
461,2625,55
462,927,52
462,927,54
462,927,56
462,2626,58
462,2627,56
462,2628,56
462,2629,57
462,2630,55
462,2631,55
462,7266,56
463,267,54
463,268,52
463,325,56
463,1592,56
463,1593,56
463,1594,52
463,1595,52
463,1596,57
463,2632,56
463,2633,56
463,2634,56
463,2635,56
463,2636,56
463,2637,57
463,2638,55
463,2639,55
464,677,55
464,1197,55
464,2640,58
464,2641,52
464,2641,54
464,2641,56
464,2642,56
464,2643,57
465,495,55
465,2645,52
465,2645,54
465,2645,56
465,2645,57
465,2646,55
465,2647,55
465,2648,55
465,2649,55
465,2650,54
465,2651,54
465,2652,58
466,1141,52
466,2653,56
466,2654,54
466,2655,54
466,2656,57
466,2657,58
466,2658,55
466,2659,55
466,2660,55
466,2661,55
466,2662,55
467,2663,52
467,2663,54
467,2664,54
467,2664,56
467,2665,52
467,2665,54
467,2666,54
467,2666,56
467,2667,57
467,2668,57
467,2669,58
467,2670,58
467,2671,55
467,2672,55
467,2673,55
467,2674,55
467,2675,55
469,2676,56
469,2677,55
469,2678,55
470,2679,52
470,2679,56
470,2680,55
470,2681,55
471,2682,52
471,2683,56
471,2684,55
471,2685,55
471,2686,55
472,2687,52
472,2688,55
472,2689,55
472,2690,55
473,2691,52
473,2692,54
473,2692,55
473,2692,56
473,5965,57
474,2693,52
474,2693,54
474,2694,52
474,2695,57
474,2696,57
475,2366,56
475,2697,52
475,2698,55
475,2699,55
475,2700,55
475,2701,55
475,2702,55
475,2703,54
475,2704,57
475,2705,58
476,1572,55
476,1874,52
476,1874,54
476,1879,57
476,2706,56
476,2707,56
476,2708,55
476,2709,55
476,2710,55
476,2711,55
476,2712,57
476,2713,58
477,2714,52
477,2715,56
477,2716,56
477,2717,55
477,2718,55
477,2719,55
477,2720,55
477,2721,55
477,2722,54
477,2723,57
477,2724,58
478,488,55
478,2076,58
478,2109,56
478,2725,52
478,2726,56
478,2727,56
478,2728,54
478,2729,57
478,2730,55
478,2731,55
478,2732,55
478,2733,55
479,663,52
479,663,56
479,664,57
479,2734,58
479,2735,52
479,2735,56
479,2736,56
479,2737,55
479,2738,55
479,24264,54
480,2739,52
480,2739,56
480,2740,56
480,2741,55
480,2742,55
480,2743,55
480,2744,55
480,2745,55
480,2746,54
480,2747,57
480,2748,57
480,2749,58
481,2750,52
481,2750,54
481,2750,55
481,2750,56
481,2750,57
481,2751,56
481,2752,55
481,2753,55
481,2754,55
481,2755,55
481,2756,58
481,2757,58
482,2112,57
482,2758,52
482,2758,54
482,2759,56
482,2760,55
482,2761,55
482,2762,55
482,2763,55
482,2764,55
482,2765,58
483,261,56
483,688,57
483,1709,55
483,2333,52
483,2766,54
484,2124,58
484,2767,52
484,2767,56
484,2768,56
484,2769,56
484,2770,56
484,2771,56
484,2772,56
484,2773,56
484,2774,55
484,2775,55
484,2776,55
484,2777,55
484,2778,55
484,2779,57
485,1916,57
485,1918,55
485,2156,56
485,2163,54
485,2163,56
485,2164,54
485,2780,52
485,2780,56
485,2781,56
485,2782,55
485,2783,55
485,2784,55
485,2785,55
485,2786,58
486,2787,52
486,2788,56
486,2789,55
486,2790,55
486,2791,55
486,2792,55
486,2793,55
486,2794,54
486,2795,57
486,2796,58
487,2797,52
487,2797,54
487,2798,57
487,2799,55
487,2800,55
488,2801,52
488,2801,54
488,2801,56
488,2802,56
488,2803,55
488,2804,55
488,2805,55
488,2806,55
488,2807,55
488,2808,54
488,2809,57
488,2810,58
489,2184,55
489,2811,52
489,2812,54
489,2812,56
489,2813,56
489,2814,56
489,2815,57
489,2816,58
489,2817,55
489,2818,55
489,2819,55
489,2820,55
491,2822,52
491,2822,56
491,2824,55
491,2825,55
491,2827,55
491,2828,55
491,2829,55
491,2831,54
491,2833,57
491,2835,58
492,1633,55
492,2837,52
492,2837,56
492,2838,58
492,2839,54
492,2840,54
492,2841,55
492,2842,55
492,2843,55
492,2844,55
493,2845,52
493,2845,56
494,2854,52
494,2855,52
494,2856,52
494,2857,56
494,2858,56
494,2859,56
494,14545,55
494,17813,55
494,21154,57
494,25581,55
494,25582,54
495,2850,54
495,2860,54
495,2861,54
495,2862,54
495,2863,55
495,2864,55
495,2865,55
495,2866,55
495,2867,55
495,25615,56
496,2868,52
496,2868,56
496,2871,54
496,2871,58
496,2872,57
496,2874,54
496,2876,55
496,2879,55
496,2881,55
496,2884,55
496,2886,55
497,2869,52
497,2869,56
497,2870,56
497,2873,56
497,2875,55
497,2877,55
497,2878,55
497,2880,55
497,2882,55
497,2883,54
497,2885,57
497,2887,57
497,2888,58
498,2889,52
498,2889,56
498,23644,56
500,1703,52
500,1813,54
500,2890,55
501,794,52
501,2891,56
502,2892,52
502,2893,55
502,2894,55
502,2895,55
502,2896,55
503,2679,52
503,2681,55
503,2897,56
503,2898,55
503,2899,55
503,2900,55
